,Distributor,Product Name,Sales
4295,Rohan   ,Acycnafine Microvate,43428.0
4653,Rohan and Sons  ,Interfestar,43400.0
2098,Gottlieb-Cruickshank  ,Raparidol,43384.0
4456,Rohan   ,Primapion,43296.0
408,Carter-Conn  ,Fentalac,43260.0
3122,Lesch   ,Fentalac,43260.0
4018,Prohaska-Kuhic ,Hydroxyprosyn,43120.0
4483,Rohan   ,Spiroderall,43098.0
3797,Nader-Gaylord  ,Exexone,43020.0
3221,Lesch   ,Tetalamide,43000.0
4206,Rogahn-Klein ,Effidomide Evofribrate,42840.0
4452,Rohan   ,Penitrana,42781.0
2115,Gottlieb-Cruickshank  ,Sucprine Specbalamin,42770.0
5201,Schaefer LLC ,Travosoline Capolac,42700.0
660,Cassin  ,Primatate Univatol,42484.0
2180,Graham and Sons ,Apronazol,42480.0
961,Crist Inc ,Zonitonin,42476.0
4196,Rogahn-Klein ,Dasagestin,42460.0
1989,Gottlieb-Cruickshank  ,Clinolan Pitoletra,42380.0
1699,Gleason   ,Adrecetam Barazoxane,42240.0
3376,Lindgren-Simonis Pharm,Ketamara Evogel,42240.0
5042,Schaefer LLC ,Antaparin Varizyme,42066.0
5095,Schaefer LLC ,Exexone,42064.0
3808,Nader-Gaylord  ,Hemavate Spirolinum,42000.0
4634,Rohan and Sons  ,Feruprazole,41860.0
4594,Rohan and Sons  ,Ciclonazol,41745.0
3894,Nader-Gaylord  ,Zonixamine Immulinum,41720.0
1693,Gleason   ,Aclonuma,41712.0
5988,Welch-Langworth ,Interfedox Pilobamol,41656.0
2194,Graham and Sons ,Choriogestrel,41640.0
3009,Kris LLC  ,Solasteride,41600.0
3207,Lesch   ,Solasteride,41600.0
847,Crist Inc ,Ibruferon,41574.0
3171,Lesch   ,Morphizolid Tianalin,41552.0
2198,Graham and Sons ,Clindaracil,41520.0
4303,Rohan   ,Afinitasol,41470.0
2081,Gottlieb-Cruickshank  ,Pazofenac,41451.0
3657,Lockman  ,Propralamide Dexlanzolam,41446.0
1158,Daugherty-Rempel  ,Sanctumine,41422.0
4450,Rohan   ,Paronium Atracustone,41400.0
2266,Graham and Sons ,Relenvice,41310.0
616,Cassin  ,Interfestar,41292.0
3359,Lindgren-Simonis Pharm,Halcifergen Nevazone,41180.0
5269,Schuppe Inc ,Cogxone Levanide,41160.0
4334,Rohan   ,Aquamycin Lacoran,41055.0
957,Crist Inc ,Xenaderal,41052.0
662,Cassin  ,Proprabax,40960.0
5163,Schaefer LLC ,Quiniprosyn,40940.0
722,Cassin  ,Zonitonin,40922.0
3420,Lindgren-Simonis Pharm,Propratecan,40920.0
699,Cassin  ,Tetalamide,40850.0
609,Cassin  ,Ibrulinum,40850.0
3636,Lockman  ,Menogine,40810.0
1703,Gleason   ,Afaxacin,40740.0
3350,Lindgren-Simonis Pharm,Factolamide,40710.0
3390,Lindgren-Simonis Pharm,Lovephilus,40158.0
2375,Hansen Group Pharm,Diprotaine,40068.0
5278,Schuppe Inc ,Diprotaine,40068.0
612,Cassin  ,Immurenol Temarate,39996.0
3383,Lindgren-Simonis Pharm,Lactubucil,39780.0
2199,Graham and Sons ,Clinicilin Pentozone,39760.0
4145,Rogahn-Klein ,Adalatamine,39700.0
362,Carter-Conn  ,Adalatamine,39700.0
3919,Prohaska-Kuhic ,Agalsiline,39616.0
873,Crist Inc ,Lovephilus,39576.0
834,Crist Inc ,Fentalac,39552.0
86,Bashirian-Kassulke  ,Quixitriptan Alanesin,39500.0
906,Crist Inc ,Pulmogen Alitora,39467.0
3240,Lesch   ,Xenaminphen,39390.0
537,Cassin  ,Aquamycin Lacoran,39330.0
5001,Schaefer LLC ,Abatatriptan,39326.0
818,Crist Inc ,Diprolimus,39308.0
1718,Gleason   ,Alisteride Pemidizem,39270.0
4670,Rohan and Sons  ,Lovavatol Azelavarix,39220.0
4485,Rohan   ,Sucprine Specbalamin,39130.0
4249,Rogahn-Klein ,Propralamide Dexlanzolam,39100.0
3618,Lockman  ,Kinenadryl,39100.0
5618,Smith Inc ,Zynosine,39072.0
5883,Welch-Langworth ,Aggrakine,39010.0
4187,Rogahn-Klein ,Choriotrisin,39006.0
2241,Graham and Sons ,Kinerinex,38820.0
3855,Nader-Gaylord  ,Requimadin,38760.0
5205,Schaefer LLC ,Vibratosine Alemtrace,38736.0
3141,Lesch   ,Interfeferon Aspipex,38688.0
3711,Lockman  ,Xenaderal,38564.0
3125,Lesch   ,Finanel,38522.0
3559,Lockman  ,Cogxone Levanide,38416.0
3170,Lesch   ,Microroban Afatigomar,38240.0
4500,Rohan   ,Thionide,38194.0
3789,Nader-Gaylord  ,Diprotaine,38160.0
3232,Lesch   ,Trazobalamin,38100.0
6058,Welch-Langworth ,Sodinel Olofribrate,38000.0
5194,Schaefer LLC ,Thionide,37968.0
4468,Rohan   ,Raparidol,37961.0
4073,Prohaska-Kuhic ,Proprabax,37952.0
389,Carter-Conn  ,Cephovelam,37940.0
720,Cassin  ,Zarostral,37929.0
3329,Lindgren-Simonis Pharm,Decidenu Galantrigine,37760.0
3090,Lesch   ,Cogxone Levanide,37730.0
723,Cassin  ,Zonixamine Immulinum,37548.0
5185,Schaefer LLC ,Symbitrim,37520.0
597,Cassin  ,Feruprazole,37375.0
3178,Lesch   ,Panpion,37368.0
5858,Stehr-Champlin  ,Zynosine,37222.0
383,Carter-Conn  ,Atomorelin,37185.0
4366,Rohan   ,Dantocept Ferurenone,37147.0
4523,Rohan and Sons  ,Abatatriptan,37100.0
558,Cassin  ,Claricriptine Adaferol,37092.0
1738,Gleason   ,Argalazine Abostryl,37052.0
3308,Lindgren-Simonis Pharm,Ceftatana Serolamide,36890.0
5262,Schuppe Inc ,Cephozumab Synmethate,36864.0
853,Crist Inc ,Interfedox Pilobamol,36859.0
4257,Rogahn-Klein ,Relenvice,36720.0
465,Carter-Conn  ,Tesnorphine Silotamine,36685.0
5692,Stehr-Champlin  ,Claricriptine Adaferol,36663.0
2275,Graham and Sons ,Symbisine Prednimadin,36480.0
1915,Gottlieb-Cruickshank  ,Abobozolid,36450.0
1936,Gottlieb-Cruickshank  ,Aggrakine,36331.0
5044,Schaefer LLC ,Aprerase,36300.0
3069,Lesch   ,Asparathasone Unipan,36261.0
4281,Rogahn-Klein ,Zonitonin,36260.0
3715,Lockman  ,Zonitonin,36260.0
4556,Rohan and Sons  ,Alisteride Pemidizem,36225.0
4144,Rogahn-Klein ,Acycnafine Microvate,36190.0
608,Cassin  ,Ibruferon,36162.0
139,Beier  ,Agalsiline,36160.0
2996,Kris LLC  ,Kiovax Tercorolac,36100.0
2210,Graham and Sons ,Dexmeprazole Transnuvia,36000.0
3848,Nader-Gaylord  ,Propralamide Dexlanzolam,35972.0
3146,Lesch   ,Ketamara Evogel,35904.0
4239,Rogahn-Klein ,Methiclotide,35724.0
4193,Rogahn-Klein ,Comzyme,35682.0
5400,Smith Inc ,Afluferon Entrarenone,35672.0
4785,Romaguera-Fay  ,Agalsiline,35584.0
4216,Rogahn-Klein ,Hepavice,35560.0
3632,Lockman  ,Magneprex,35530.0
2993,Kris LLC  ,Halcifergen Nevazone,35500.0
4725,Rohan and Sons  ,Sucprine Specbalamin,35490.0
4395,Rohan   ,Finanel,35432.0
5203,Schaefer LLC ,Trazozaprine,35400.0
3798,Nader-Gaylord  ,Exotropin Empizine,35325.0
1812,Gleason   ,Ketamara Evogel,35200.0
3104,Lesch   ,Diaxolol,35190.0
3168,Lesch   ,Metapatch,35040.0
4147,Rogahn-Klein ,Adriacaine,35017.0
5285,Schuppe Inc ,Epzipitant,35010.0
3554,Lockman  ,Claricriptine Adaferol,34980.0
3828,Nader-Gaylord  ,Lovephilus,34920.0
3102,Lesch   ,Dexmebital Acanplan,34850.0
3226,Lesch   ,Tiaracil,34830.0
4186,Rogahn-Klein ,Choriogestrel,34700.0
2121,Gottlieb-Cruickshank  ,Syntheruvax Proracin,34400.0
5578,Smith Inc ,Sodinel Olofribrate,34350.0
477,Carter-Conn  ,Victomax,34265.0
3778,Nader-Gaylord  ,Comzyme,34200.0
774,Crist Inc ,Apromin,34125.0
3254,Lindgren-Simonis Pharm,Aciprex,34101.0
5888,Welch-Langworth ,Aldevac,34008.0
4027,Prohaska-Kuhic ,Interfestar,33790.0
2179,Graham and Sons ,Apromin,33750.0
4497,Rohan   ,Tetratanyl,33726.0
5413,Smith Inc ,Alisteride Pemidizem,33600.0
3522,Lockman  ,Amlominphen Dexanovate,33558.0
4379,Rohan   ,Dorzovorin Pentadarone,33456.0
61,Bashirian-Kassulke  ,Lacoplex Hyaluvance,33400.0
2151,Gottlieb-Cruickshank  ,Zynosine,33226.0
4627,Rohan and Sons  ,Ergomethate,33220.0
4756,Rohan and Sons  ,Xenaminphen,33150.0
901,Crist Inc ,Proprabax,33088.0
4537,Rohan and Sons  ,Adrecetam Barazoxane,33072.0
4233,Rogahn-Klein ,Magnemunex,33072.0
3779,Nader-Gaylord  ,Cordamectin Actolamin,33030.0
19,Bashirian-Kassulke  ,Androporin,32950.0
3024,Lesch   ,Acycnafine Microvate,32900.0
3159,Lesch   ,Lovavatol Azelavarix,32860.0
3754,Nader-Gaylord  ,Aprerase,32670.0
96,Bashirian-Kassulke  ,Spiroderall,32650.0
2247,Graham and Sons ,Lovepion,32640.0
4686,Rohan and Sons  ,Novakyn Tracprox,32544.0
5060,Schaefer LLC ,Cephovelam,32520.0
882,Crist Inc ,Methiclotide,32518.0
3400,Lindgren-Simonis Pharm,Microroban Afatigomar,32504.0
5365,Schuppe Inc ,Tiaracil,32400.0
3074,Lesch   ,Betanem,32383.0
3758,Nader-Gaylord  ,Arivac,32319.0
5215,Schaefer LLC ,Zyvance,32300.0
3998,Prohaska-Kuhic ,Enzastryl,32292.0
2255,Graham and Sons ,Penitrana,32220.0
744,Crist Inc ,Afaxacin,32220.0
4518,Rohan   ,Zithrotrol,32195.0
5326,Schuppe Inc ,Palodizem,32160.0
3645,Lockman  ,Oxymotroban Fexoformin,32060.0
2394,Hansen Group Pharm,Imiderm Vibranovate,31980.0
1984,Gottlieb-Cruickshank  ,Ciclonazol,31944.0
5882,Welch-Langworth ,Agalsiline,31936.0
4271,Rogahn-Klein ,Tesnorphine Silotamine,31900.0
5223,Schuppe Inc ,Adideine,31866.0
5030,Schaefer LLC ,Alimmethate Insudase,31824.0
1072,Daugherty-Rempel  ,Factofribrate,31680.0
5035,Schaefer LLC ,Amavirase,31655.0
401,Carter-Conn  ,Docstryl Rivacin,31560.0
5019,Schaefer LLC ,Afinitasol,31460.0
5053,Schaefer LLC ,Atrabicin Alkerotec,31374.0
4727,Rohan and Sons  ,Symbiroban,31354.0
428,Carter-Conn  ,Lansostral Acgestin,31350.0
5268,Schuppe Inc ,Clinolan Pitoletra,31330.0
4373,Rohan   ,Dexmeprazole Transnuvia,31320.0
5439,Smith Inc ,Belavarix Benzabicin,31309.0
5661,Stehr-Champlin  ,Amphesirox,31250.0
801,Crist Inc ,Clinolan Pitoletra,31200.0
480,Carter-Conn  ,Xenaminphen,31200.0
3887,Nader-Gaylord  ,Victomax,31150.0
4278,Rogahn-Klein ,Victomax,31150.0
4341,Rohan   ,Atrabicin Alkerotec,31125.0
728,Crist Inc ,Abobozolid,31125.0
3150,Lesch   ,Kinovatol,31080.0
3800,Nader-Gaylord  ,Factolamide,31050.0
5362,Schuppe Inc ,Tetalamide,30960.0
3810,Nader-Gaylord  ,Ibruferon,30914.0
3870,Nader-Gaylord  ,Temasone Thiobucil,30848.0
5291,Schuppe Inc ,Fosinofen,30800.0
3535,Lockman  ,Argalazine Abostryl,30772.0
1707,Gleason   ,Agalsiline,30720.0
3352,Lindgren-Simonis Pharm,Fentatrol Rapatelase,30686.0
4311,Rohan   ,Albuterenone,30668.0
5818,Stehr-Champlin  ,Sodinel Olofribrate,30650.0
3008,Kris LLC  ,Ribabyclor,30485.0
2287,Graham and Sons ,Trazobalamin,30480.0
5128,Schaefer LLC ,Lioletine Refliruvax,30450.0
3655,Lockman  ,Proderal,30430.0
5874,Welch-Langworth ,Adrecetam Barazoxane,30312.0
4347,Rohan   ,Brimorix Amonine,30248.0
4215,Rogahn-Klein ,Hemavate Spirolinum,30240.0
4098,Prohaska-Kuhic ,Stelazolid,30222.0
3117,Lesch   ,Ergomethate,30200.0
5147,Schaefer LLC ,Palodizem,30150.0
3880,Nader-Gaylord  ,Tracdomide,30140.0
3354,Lindgren-Simonis Pharm,Finanel,30076.0
2206,Graham and Sons ,Dantolac Pazocor,30056.0
850,Crist Inc ,Imiformin Transmunex,30000.0
3021,Lesch   ,Aciprex,29891.0
3280,Lindgren-Simonis Pharm,Alpharolac,29848.0
561,Cassin  ,Clinicilin Pentozone,29792.0
3147,Lesch   ,Ketastadil,29757.0
3087,Lesch   ,Clindaracil,29756.0
1757,Gleason   ,Claricriptine Adaferol,29700.0
5216,Schuppe Inc ,Abatatriptan,29680.0
5069,Schaefer LLC ,Clinicilin Pentozone,29680.0
827,Crist Inc ,Eproline,29640.0
3038,Lesch   ,Aggretisol,29606.0
4952,Romaguera-Fay  ,Robapril,29445.0
5197,Schaefer LLC ,Topipizole,29440.0
5266,Schuppe Inc ,Clindaracil,29410.0
5056,Schaefer LLC ,Betanem,29328.0
5236,Schuppe Inc ,Allomenda,29220.0
2274,Graham and Sons ,Sucprine Specbalamin,29120.0
831,Crist Inc ,Exotropin Empizine,29045.0
3084,Lesch   ,Ciclonazol,29040.0
3651,Lockman  ,Pitodomide,29040.0
3402,Lindgren-Simonis Pharm,Neuropogen Empibax,29040.0
3436,Lindgren-Simonis Pharm,Saprodeine Zanprosyn,29025.0
4414,Rohan   ,Interzide,28980.0
4248,Rogahn-Klein ,Proprabax,28800.0
4510,Rohan   ,Ultrimax Ultriset,28783.0
5938,Welch-Langworth ,Comzyme,28728.0
3763,Nader-Gaylord  ,Belavarix Benzabicin,28689.0
3099,Lesch   ,Dasagestin,28564.0
3972,Prohaska-Kuhic ,Clinicilin Pentozone,28560.0
4882,Romaguera-Fay  ,Hepavice,28140.0
3635,Lockman  ,Megenorphine,28140.0
3320,Lindgren-Simonis Pharm,Cogxone Levanide,28126.0
5363,Schuppe Inc ,Tetratanyl,28105.0
404,Carter-Conn  ,Epzipitant,28008.0
937,Crist Inc ,Testant,27816.0
865,Crist Inc ,Lacoplex Hyaluvance,27722.0
3502,Lockman  ,Afluferon Entrarenone,27664.0
2998,Kris LLC  ,Lovapur,27550.0
2043,Gottlieb-Cruickshank  ,Interfestar,27528.0
4528,Rohan and Sons  ,Acantaine,27522.0
4308,Rohan   ,Aggretisol,27510.0
491,Cassin  ,Acantaine,27456.0
4280,Rogahn-Klein ,Zithrotrol,27400.0
5181,Schaefer LLC ,Sucprine Specbalamin,27300.0
3137,Lesch   ,Imiformin Transmunex,27200.0
5171,Schaefer LLC ,Robapril,27180.0
5005,Schaefer LLC ,Abtasol,27144.0
2088,Gottlieb-Cruickshank  ,Proderal,27098.0
5063,Schaefer LLC ,Choriogestrel,27066.0
3441,Lindgren-Simonis Pharm,Solasteride,27040.0
748,Crist Inc ,Agalsiline,27008.0
4172,Rogahn-Klein ,Araxetine,27000.0
1946,Gottlieb-Cruickshank  ,Alisteride Pemidizem,26985.0
3831,Nader-Gaylord  ,Magneprex,26928.0
5210,Schaefer LLC ,Zarostral,26790.0
5748,Stehr-Champlin  ,Interfedox Pilobamol,26732.0
2405,Hansen Group Pharm,Ketastadil,26705.0
451,Carter-Conn  ,Quiniprosyn,26700.0
3281,Lindgren-Simonis Pharm,Alpradipine,26700.0
3035,Lesch   ,Afretosine,26664.0
3391,Lindgren-Simonis Pharm,Lovepion,26656.0
5255,Schuppe Inc ,Atomorelin,26640.0
4376,Rohan   ,Diprolimus,26628.0
407,Carter-Conn  ,Factolamide,26565.0
3753,Nader-Gaylord  ,Antilamin Clinbital,26560.0
5047,Schaefer LLC ,Araxetine,26550.0
3505,Lockman  ,Aggrakine,26414.0
3095,Lesch   ,Cyclovital,26403.0
4218,Rogahn-Klein ,Imiformin Transmunex,26400.0
5264,Schuppe Inc ,Choriogestrel,26372.0
3229,Lesch   ,Topitaine,26367.0
2158,Graham and Sons ,Acycnafine Microvate,26320.0
4276,Rogahn-Klein ,Tracdomide,26304.0
4177,Rogahn-Klein ,Belavarix Benzabicin,26200.0
5134,Schaefer LLC ,Magneprex,26180.0
5551,Smith Inc ,Pitodomide,26136.0
2272,Graham and Sons ,Spiroderall,26120.0
3057,Lesch   ,Ampysin,26001.0
4263,Rogahn-Klein ,Sodinel Olofribrate,26000.0
367,Carter-Conn  ,Aldevac,26000.0
2981,Kris LLC  ,Clinolan Pitoletra,26000.0
3212,Lesch   ,Symbiroban,25986.0
3401,Lindgren-Simonis Pharm,Morphizolid Tianalin,25970.0
1975,Gottlieb-Cruickshank  ,Bexridol,25920.0
950,Crist Inc ,Trazobalamin,25908.0
4796,Romaguera-Fay  ,Alisteride Pemidizem,25900.0
5648,Stehr-Champlin  ,Aldevac,25896.0
3811,Nader-Gaylord  ,Ibrulinum,25840.0
3791,Nader-Gaylord  ,Doxivorin,25800.0
3879,Nader-Gaylord  ,Topipizole,25760.0
4267,Rogahn-Klein ,Symbitrim,25728.0
4008,Prohaska-Kuhic ,Feruprazole,25645.0
1882,Gleason   ,Tacrodomide,25620.0
998,Daugherty-Rempel  ,Alisteride Pemidizem,25515.0
3738,Nader-Gaylord  ,Alarudin Azarolac,25515.0
3064,Lesch   ,Apronazol,25488.0
3583,Lockman  ,Enzastryl,25480.0
400,Carter-Conn  ,Diprotaine,25440.0
3048,Lesch   ,Allomenda,25324.0
2024,Gottlieb-Cruickshank  ,Feruprazole,25300.0
3706,Lockman  ,Ultrimax Ultriset,25286.0
727,Crist Inc ,Abilovir Aprotasol,25286.0
3818,Nader-Gaylord  ,Ionclotide,25240.0
423,Carter-Conn  ,Ionclotide,25240.0
3765,Nader-Gaylord  ,Bexridol,25200.0
2257,Graham and Sons ,Primapion,25092.0
5078,Schaefer LLC ,Dasagestin,25090.0
5330,Schuppe Inc ,Penitrana,25060.0
3969,Prohaska-Kuhic ,Claricriptine Adaferol,25047.0
5187,Schaefer LLC ,Syntheruvax Proracin,25026.0
1991,Gottlieb-Cruickshank  ,Comzyme,24966.0
2235,Graham and Sons ,Interfeferon Aspipex,24960.0
655,Cassin  ,Penitrana,24881.0
2114,Gottlieb-Cruickshank  ,Stelazolid,24747.0
5062,Schaefer LLC ,Ceretosine,24696.0
1093,Daugherty-Rempel  ,Interfedox Pilobamol,24682.0
1808,Gleason   ,Interfestar,24676.0
3915,Prohaska-Kuhic ,Afaxacin,24660.0
3448,Lindgren-Simonis Pharm,Symbitrim,24656.0
445,Carter-Conn  ,Primapion,24600.0
4290,Rohan   ,Acantaine,24552.0
519,Cassin  ,Alisteride Pemidizem,24500.0
545,Cassin  ,Belavarix Benzabicin,24497.0
5361,Schuppe Inc ,Testant,24400.0
813,Crist Inc ,Dexacilin Triline,24381.0
2060,Gottlieb-Cruickshank  ,Lovavatol Azelavarix,24380.0
369,Carter-Conn  ,Allomenda,24350.0
5357,Schuppe Inc ,Symbisine Prednimadin,24320.0
562,Cassin  ,Clinolan Pitoletra,24310.0
5160,Schaefer LLC ,Pulmodiol Adalaxime,24200.0
84,Bashirian-Kassulke  ,Pulmodiol Adalaxime,24200.0
4236,Rogahn-Klein ,Megenorphine,24120.0
3011,Kris LLC  ,Temasone Thiobucil,24100.0
3743,Nader-Gaylord  ,Alglutriptan,24080.0
453,Carter-Conn  ,Ranediol,24060.0
4415,Rohan   ,Invisteride Diclomycin,23956.0
548,Cassin  ,Bexridol,23920.0
3002,Kris LLC  ,Microroban Afatigomar,23900.0
247,Beier  ,Interfestar,23870.0
855,Crist Inc ,Interfestar,23870.0
763,Crist Inc ,Amavirase,23863.0
3211,Lesch   ,Sumanazole,23805.0
3331,Lindgren-Simonis Pharm,Dexmebital Acanplan,23800.0
3045,Lesch   ,Alglutriptan,23779.0
5184,Schaefer LLC ,Symbisine Prednimadin,23712.0
5653,Stehr-Champlin  ,Alisteride Pemidizem,23625.0
970,Daugherty-Rempel  ,Acantaine,23562.0
3348,Lindgren-Simonis Pharm,Exotropin Empizine,23550.0
3389,Lindgren-Simonis Pharm,Lovavatol Azelavarix,23532.0
3143,Lesch   ,Interzide,23520.0
4225,Rogahn-Klein ,Kinenadryl,23460.0
3392,Lindgren-Simonis Pharm,Magnemunex,23426.0
3890,Nader-Gaylord  ,Xenaminphen,23400.0
2263,Graham and Sons ,Pulmogen Alitora,23292.0
3073,Lesch   ,Benzoprox,23288.0
3000,Kris LLC  ,Lovephilus,23280.0
1766,Gleason   ,Cricane Acamsumab,23210.0
2177,Graham and Sons ,Angioparin Brimosumab,23188.0
4361,Rohan   ,Comzyme,23142.0
4262,Rogahn-Klein ,Sevotrana Tiafoxin,23000.0
459,Carter-Conn  ,Sevotrana Tiafoxin,23000.0
3790,Nader-Gaylord  ,Dorzovorin Pentadarone,22960.0
3025,Lesch   ,Acycpex,22950.0
5050,Schaefer LLC ,Asparathasone Unipan,22950.0
4224,Rogahn-Klein ,Ketastadil,22890.0
1785,Gleason   ,Enzastryl,22646.0
5090,Schaefer LLC ,Effigine Propraprex,22620.0
485,Carter-Conn  ,Zyvance,22610.0
1686,Gleason   ,Abilovir Aprotasol,22596.0
3326,Lindgren-Simonis Pharm,Dantolac Pazocor,22542.0
784,Crist Inc ,Belavarix Benzabicin,22532.0
4447,Rohan   ,Oxymotroban Fexoformin,22442.0
3762,Nader-Gaylord  ,Atrabicin Alkerotec,22410.0
3404,Lindgren-Simonis Pharm,Nisorase,22401.0
4481,Rohan   ,Sodinel Olofribrate,22400.0
800,Crist Inc ,Clinicilin Pentozone,22400.0
2293,Graham and Sons ,Xenaderal,22392.0
788,Crist Inc ,Biotasol Siloderm,22380.0
4402,Rohan   ,Hemavate Spirolinum,22260.0
3351,Lindgren-Simonis Pharm,Fentalac,22248.0
3876,Nader-Gaylord  ,Thionide,22148.0
4217,Rogahn-Klein ,Hydroxyprosyn,22000.0
3406,Lindgren-Simonis Pharm,Oxymotroban Fexoformin,21984.0
4211,Rogahn-Klein ,Factofribrate,21978.0
4873,Romaguera-Fay  ,Feruprazole,21965.0
3446,Lindgren-Simonis Pharm,Symbiroban,21960.0
1719,Gleason   ,Allomenda,21915.0
3175,Lesch   ,Novakyn Tracprox,21888.0
5020,Schaefer LLC ,Afluferon Entrarenone,21840.0
3244,Lesch   ,Zonixamine Immulinum,21754.0
3407,Lindgren-Simonis Pharm,Palodizem,21708.0
3381,Lindgren-Simonis Pharm,Kiovax Tercorolac,21660.0
3173,Lesch   ,Nevanide Actozide,21644.0
457,Carter-Conn  ,Saprodeine Zanprosyn,21500.0
4259,Rogahn-Klein ,Sanctumine,21456.0
4201,Rogahn-Klein ,Diazemid Felcept,21455.0
780,Crist Inc ,Asparathasone Unipan,21420.0
3787,Nader-Gaylord  ,Dexmebital Acanplan,21420.0
5137,Schaefer LLC ,Megenorphine,21306.0
3433,Lindgren-Simonis Pharm,Robapril,21291.0
4390,Rohan   ,Factofribrate,21285.0
3100,Lesch   ,Decidenu Galantrigine,21240.0
475,Carter-Conn  ,Trazozaprine,21240.0
3269,Lindgren-Simonis Pharm,Aggretisol,21222.0
3189,Lesch   ,Propratecan,21142.0
3470,Lindgren-Simonis Pharm,Veratorol Ciclovatol,21098.0
4235,Rogahn-Klein ,Malaxolol Aeroprosyn,21084.0
2312,Hansen Group Pharm,Adideine,21018.0
979,Daugherty-Rempel  ,Adrecetam Barazoxane,21000.0
3601,Lockman  ,Hemavate Spirolinum,21000.0
4155,Rogahn-Klein ,Aggretisol,20960.0
2279,Graham and Sons ,Tetratanyl,20951.0
5721,Stehr-Champlin  ,Enzastryl,20878.0
3070,Lesch   ,Aspinavir Silovance,20862.0
3578,Lockman  ,Dorzovorin Pentadarone,20828.0
4025,Prohaska-Kuhic ,Interfedox Pilobamol,20828.0
2200,Graham and Sons ,Clinolan Pitoletra,20800.0
1046,Daugherty-Rempel  ,Cricane Acamsumab,20768.0
5327,Schuppe Inc ,Panpion,20760.0
3774,Nader-Gaylord  ,Clindaracil,20760.0
3333,Lindgren-Simonis Pharm,Diaxolol,20655.0
5045,Schaefer LLC ,Apromin,20625.0
3451,Lindgren-Simonis Pharm,Tacrodomide,20580.0
5246,Schuppe Inc ,Antaparin Varizyme,20520.0
724,Cassin  ,Zynosine,20498.0
3562,Lockman  ,Cortirodine Alimcline,20480.0
3283,Lindgren-Simonis Pharm,Amavirase,20454.0
414,Carter-Conn  ,Halciramine,20450.0
3807,Nader-Gaylord  ,Halciramine,20450.0
3250,Lindgren-Simonis Pharm,Abranatal Lysoprosate,20430.0
4491,Rohan   ,Syntheruvax Proracin,20296.0
464,Carter-Conn  ,Syntheruvax Proracin,20296.0
4498,Rohan   ,Thalilamide,20295.0
442,Carter-Conn  ,Pazofenac,20295.0
2970,Kris LLC  ,Afluferon Entrarenone,20280.0
3344,Lindgren-Simonis Pharm,Eproline,20280.0
5092,Schaefer LLC ,Eproline,20280.0
4411,Rohan   ,Interfedox Pilobamol,20213.0
3430,Lindgren-Simonis Pharm,Relenvice,20196.0
787,Crist Inc ,Bexridol,20160.0
4466,Rohan   ,Quixitriptan Alanesin,20145.0
5368,Schuppe Inc ,Travosoline Capolac,20130.0
3911,Prohaska-Kuhic ,Adrecetam Barazoxane,20112.0
4349,Rohan   ,Cephovelam,20054.0
418,Carter-Conn  ,Imiformin Transmunex,20000.0
1954,Gottlieb-Cruickshank  ,Amphesirox,20000.0
3673,Lockman  ,Saprodeine Zanprosyn,19995.0
3195,Lesch   ,Rebedase Aplencor,19980.0
567,Cassin  ,Cricane Acamsumab,19976.0
145,Beier  ,Aldevac,19968.0
5183,Schaefer LLC ,Symbiroban,19886.0
3322,Lindgren-Simonis Pharm,Cordamectin Actolamin,19818.0
2376,Hansen Group Pharm,Docstryl Rivacin,19725.0
5461,Smith Inc ,Cricane Acamsumab,19712.0
3368,Lindgren-Simonis Pharm,Immurenol Temarate,19695.0
3478,Lindgren-Simonis Pharm,Zonitonin,19684.0
55,Bashirian-Kassulke  ,Insozyme,19650.0
5088,Schaefer LLC ,Duraprazole Agalsixolol,19500.0
2974,Kris LLC  ,Amavirase,19480.0
5239,Schuppe Inc ,Amavirase,19480.0
3194,Lesch   ,Raparidol,19448.0
5154,Schaefer LLC ,Presetron,19440.0
3307,Lindgren-Simonis Pharm,Biotasol Siloderm,19396.0
2299,Graham and Sons ,Zyvance,19380.0
3355,Lindgren-Simonis Pharm,Flutacerol,19370.0
1866,Gleason   ,Sanctumine,19370.0
1006,Daugherty-Rempel  ,Amphesirox,19350.0
397,Carter-Conn  ,Dasagestin,19300.0
5188,Schaefer LLC ,Temasone Thiobucil,19280.0
796,Crist Inc ,Ciclonazol,19239.0
3570,Lockman  ,Dexacilin Triline,19221.0
5335,Schuppe Inc ,Proprabax,19200.0
3384,Lindgren-Simonis Pharm,Lansopril Acribax,19188.0
3078,Lesch   ,Ceftatana Serolamide,19040.0
1748,Gleason   ,Biotasol Siloderm,19023.0
2232,Graham and Sons ,Ibrulinum,19000.0
3978,Prohaska-Kuhic ,Cricane Acamsumab,18986.0
4223,Rogahn-Klein ,Ionclotide,18930.0
112,Bashirian-Kassulke  ,Ultrimax Ultriset,18830.0
198,Beier  ,Cricane Acamsumab,18810.0
2997,Kris LLC  ,Lansostral Acgestin,18810.0
5307,Schuppe Inc ,Lansostral Acgestin,18810.0
4891,Romaguera-Fay  ,Interfestar,18786.0
5170,Schaefer LLC ,Ribabyclor,18760.0
3515,Lockman  ,Alisteride Pemidizem,18760.0
2451,Hansen Group Pharm,Ribabyclor,18760.0
3126,Lesch   ,Flutacerol,18625.0
5066,Schaefer LLC ,Claricriptine Adaferol,18612.0
